Date,Cash,PositionsValue,Equity
2025-06-10,462389.61321822146,3918468.8165283203,4380858.429746542
2025-06-11,462389.61321822146,3906545.191986084,4368934.805204306
2025-06-12,1236616.2529114345,3084017.1431274414,4320633.396038876
2025-06-13,1996961.8083063392,2309110.7987060547,4306072.607012394
2025-06-16,2555632.935172306,1813674.2458496094,4369307.181021916
2025-06-17,806520.7584900184,3562466.0111694336,4368986.769659452
2025-06-18,388.49245701066684,4356610.620681763,4356999.1131387735
2025-06-19,388.49245701066684,4343453.610473633,4343842.102930644
2025-06-20,388.49245701066684,4374169.929611206,4374558.422068217
2025-06-23,388.49245701066684,4368296.246002197,4368684.738459208
2025-06-24,388.49245701066684,4346585.901138306,4346974.393595316
2025-06-25,837171.2183360846,3513295.4188842773,4350466.637220362
2025-06-26,2253.818336084718,4369589.375701904,4371843.194037989
2025-06-27,2253.818336084718,4346373.701660156,4348627.519996241
2025-06-30,2253.818336084718,4359273.1455078125,4361526.963843897
2025-07-01,857025.4862247566,3519549.447998047,4376574.934222803
2025-07-02,4193.766224756604,4362923.163757324,4367116.929982081
2025-07-03,4193.766224756604,4369909.327392578,4374103.093617335
2025-07-04,4193.766224756604,4375338.549621582,4379532.315846339
2025-07-07,4193.766224756604,4330906.049530029,4335099.815754786
2025-07-08,812252.3132901863,3486355.0888671875,4298607.402157374
2025-07-09,869425.532818702,3413132.579864502,4282558.112683204
2025-07-10,21901.055218702066,4216882.673583984,4238783.728802687
2025-07-11,842260.2346616328,3393586.403503418,4235846.638165051
2025-07-14,1622075.0076297969,2582972.9400024414,4205047.947632238
2025-07-15,1679851.5652876096,2533149.354309082,4213000.919596692
2025-07-16,841124.3581594846,3389686.8038635254,4230811.16202301
2025-07-17,788.6269594846526,4231288.834564209,4232077.461523694
2025-07-18,788.6269594846526,4195890.403991699,4196679.030951184
2025-07-21,788.6269594846526,4234042.422729492,4234831.049688977
2025-07-22,866257.1385103154,3427456.325866699,4293713.464377015
2025-07-23,3218.7740039678756,4318810.6779174805,4322029.451921448
2025-07-24,783634.9952470877,3545194.2383117676,4328829.233558855
2025-07-25,1612188.8597377127,2680660.734375,4292849.594112713
2025-07-28,2431800.0209596856,1847006.0755004883,4278806.096460174
2025-07-29,2431800.0209596856,1843336.2826538086,4275136.303613494
2025-07-30,2431800.0209596856,1831264.7030639648,4263064.72402365
2025-07-31,2431800.0209596856,1844499.5755004883,4276299.596460174
2025-08-01,2431800.0209596856,1829076.7357177734,4260876.756677459
2025-08-04,2431800.0209596856,1825751.2214355469,4257551.242395232
2025-08-05,2431800.0209596856,1804904.5448913574,4236704.565851043
2025-08-06,3372669.3583577797,844505.9857177734,4217175.344075553
2025-08-07,4211595.576917585,0.0,4211595.576917585
2025-08-08,4211595.576917585,0.0,4211595.576917585
2025-08-11,4211595.576917585,0.0,4211595.576917585
2025-08-12,4211595.576917585,0.0,4211595.576917585
2025-08-13,4211595.576917585,0.0,4211595.576917585
2025-08-14,4211595.576917585,0.0,4211595.576917585
2025-08-18,4211595.576917585,0.0,4211595.576917585
2025-08-19,19811.83051758539,4276311.0986328125,4296122.929150398
2025-08-20,19811.83051758539,4284746.157714844,4304557.988232429
2025-08-21,19811.83051758539,4281116.2734375,4300928.103955085
2025-08-22,19811.83051758539,4248280.384277344,4268092.214794929
2025-08-25,19811.83051758539,4269800.110839844,4289611.941357429
2025-08-26,19811.83051758539,4289370.763916016,4309182.594433601
2025-08-28,19811.83051758539,4285526.243896484,4305338.07441407
2025-08-29,835034.4067598617,3452555.3642578125,4287589.771017674
2025-09-01,835034.4067598617,3526578.18359375,4361612.590353612
2025-09-02,835034.4067598617,3534639.0,4369673.406759862
2025-09-03,835034.4067598617,3553713.8671875,4388748.273947362
2025-09-04,835034.4067598617,3550567.6328125,4385602.039572362
2025-09-05,835034.4067598617,3593056.8671875,4428091.273947362
2025-09-08,835034.4067598617,3645584.81640625,4480619.223166112
2025-09-09,835034.4067598617,3659783.81640625,4494818.223166112
2025-09-10,644.9287598618539,4493544.384033203,4494189.312793065
2025-09-11,644.9287598618539,4477064.651000977,4477709.579760838
2025-09-12,644.9287598618539,4513770.384033203,4514415.312793065
2025-09-15,644.9287598618539,4472062.565185547,4472707.493945409
2025-09-16,833560.4300536118,3679111.7161865234,4512672.146240136
2025-09-17,3655634.4632536117,869458.2161865234,4525092.679440135
2025-09-18,17523.13421650254,4578575.367889404,4596098.502105907
2025-09-19,17523.13421650254,4585008.867889404,4602532.002105907
2025-09-22,17523.13421650254,4558178.582244873,4575701.716461375
2025-09-23,17523.13421650254,4590083.567077637,4607606.701294139
2025-09-24,17523.13421650254,4576703.65423584,4594226.788452342
2025-09-25,17523.13421650254,4569591.989959717,4587115.124176219
2025-09-26,847663.7738029284,3691682.1995544434,4539345.973357372
2025-09-29,847663.7738029284,3701644.1571655273,4549307.930968456
2025-09-30,847663.7738029284,3720220.2311401367,4567884.004943065
2025-10-01,847663.7738029284,3726014.3139648438,4573678.087767772
2025-10-03,847663.7738029284,3728022.5230407715,4575686.2968437
2025-10-06,556.629802928539,4609902.929992676,4610459.559795604
2025-10-07,556.629802928539,4571350.672363281,4571907.30216621
2025-10-08,556.629802928539,4544456.509307861,4545013.13911079
2025-10-09,556.629802928539,4564563.810211182,4565120.44001411
2025-10-10,556.629802928539,4617146.690002441,4617703.31980537
2025-10-13,556.629802928539,4601784.713043213,4602341.342846141
2025-10-14,556.629802928539,4566372.292816162,4566928.92261909
2025-10-15,556.629802928539,4586953.096710205,4587509.726513133
2025-10-16,556.629802928539,4647782.899353027,4648339.529155956
2025-10-17,3807733.3489925284,853943.9865112305,4661677.335503759
2025-10-20,35804.33947182563,4719144.472900391,4754948.812372216
2025-10-21,35804.33947182563,4718286.191711426,4754090.531183251
2025-10-23,35804.33947182563,4688741.5634765625,4724545.902948388
2025-10-24,35804.33947182563,4723131.626525879,4758935.965997704
2025-10-27,35804.33947182563,4785780.200805664,4821584.540277489
2025-10-28,35804.33947182563,4790273.148742676,4826077.488214501
2025-10-29,35804.33947182563,4815558.052978516,4851362.392450341
2025-10-30,35804.33947182563,4800494.367675781,4836298.707147607
2025-10-31,35804.33947182563,4753960.693115234,4789765.03258706
2025-11-03,35804.33947182563,4790474.100158691,4826278.439630517
2025-11-04,953766.4088277826,3849701.3630371094,4803467.771864892
2025-11-06,102.08722778270021,4813002.078735352,4813104.165963134
2025-11-07,102.08722778270021,4740010.664306641,4740112.751534423
2025-11-10,102.08722778270021,4726302.42590332,4726404.513131103
2025-11-11,960594.4809138371,3794883.4411621094,4755477.922075947
2025-11-12,8959.506591571611,4773811.200439453,4782770.707031025
2025-11-13,8959.506591571611,4745721.526611328,4754681.0332029
2025-11-14,8959.506591571611,4761933.899047852,4770893.405639423
2025-11-17,8959.506591571611,4799676.495361328,4808636.0019529
2025-11-18,8959.506591571611,4760384.598144531,4769344.104736103
2025-11-19,2862103.121013251,1941398.0,4803501.121013251
2025-11-20,3570.817260321812,4838181.579833984,4841752.397094307
2025-11-21,3570.817260321812,4816883.962158203,4820454.779418525
2025-11-24,3570.817260321812,4794637.641235352,4798208.458495674
2025-11-25,3570.817260321812,4789748.823608398,4793319.640868721
2025-11-26,3570.817260321812,4830163.715698242,4833734.532958564
2025-11-27,3570.817260321812,4828729.501464844,4832300.318725166
2025-11-28,3570.817260321812,4864293.058105469,4867863.875365791
2025-12-01,3570.817260321812,4849251.505249023,4852822.322509346
2025-12-02,3570.817260321812,4826028.599487305,4829599.416747627
2025-12-03,3570.817260321812,4783131.947631836,4786702.764892158
2025-12-04,952806.9958570015,3846540.213745117,4799347.2096021185
2025-12-05,263.98562809545547,4838886.993652344,4839150.979280439
2025-12-08,903620.7216280954,3925911.876098633,4829532.597726728
2025-12-09,143.763918720535,4759564.977905273,4759708.741823994
2025-12-10,932307.4359187206,3830719.4282226562,4763026.864141377
2025-12-11,932307.4359187206,3861585.157836914,4793892.5937556345
2025-12-12,118.99463778804056,4817573.662902832,4817692.65754062
2025-12-15,118.99463778804056,4830203.089111328,4830322.083749116
2025-12-16,118.99463778804056,4795588.895599365,4795707.8902371535
2025-12-17,118.99463778804056,4807310.471313477,4807429.465951265
2025-12-18,1953809.4189871042,2851932.875518799,4805742.2945059035
2025-12-19,25574.06378710433,4801091.729034424,4826665.792821528
2025-12-22,25574.06378710433,4873440.648925781,4899014.712712886
2025-12-23,25574.06378710433,4861043.499786377,4886617.5635734815
2025-12-24,25574.06378710433,4852323.434020996,4877897.497808101
2025-12-26,25574.06378710433,4832572.98739624,4858147.051183345
2025-12-29,25574.06378710433,4805573.30380249,4831147.367589595
2025-12-30,25574.06378710433,4816474.054718018,4842048.118505122
2025-12-31,25574.06378710433,4818715.812774658,4844289.876561763
2026-01-01,1008490.7882033602,3875838.3706054688,4884329.158808829
2026-01-02,24379.128203360364,4911245.3152771,4935624.44348046
2026-01-05,24379.128203360364,4885592.044555664,4909971.172759024
2026-01-06,24379.128203360364,4915085.74307251,4939464.87127587
2026-01-07,963844.511774454,4012912.6662597656,4976757.17803422
2026-01-08,1958007.7223886158,2944137.6708984375,4902145.393287053
2026-01-09,1958007.7223886158,2913795.4702148438,4871803.19260346
2026-01-12,1958007.7223886158,2922529.0512695312,4880536.773658147
2026-01-13,1958007.7223886158,2939332.4443359375,4897340.166724553
2026-01-14,1958007.7223886158,2915493.0,4873500.722388616
2026-01-15,1958007.7223886158,2915493.0,4873500.722388616
2026-01-16,1958007.7223886158,2904637.86328125,4862645.585669866
2026-01-19,2900006.349226897,1930808.2221679688,4830814.571394866
2026-01-20,4790689.3041211525,0.0,4790689.3041211525
2026-01-21,4790689.3041211525,0.0,4790689.3041211525
2026-01-22,4790689.3041211525,0.0,4790689.3041211525
2026-01-23,4790689.3041211525,0.0,4790689.3041211525
2026-01-27,4790689.3041211525,0.0,4790689.3041211525
2026-01-28,4790689.3041211525,0.0,4790689.3041211525
2026-01-29,4790689.3041211525,0.0,4790689.3041211525
2026-01-30,4790689.3041211525,0.0,4790689.3041211525
2026-02-02,4790689.3041211525,0.0,4790689.3041211525
2026-02-03,4790689.3041211525,0.0,4790689.3041211525
2026-02-04,4790689.3041211525,0.0,4790689.3041211525
2026-02-05,3831988.674163389,978055.0,4810043.674163389
2026-02-06,3831988.674163389,972858.2174682618,4804846.891631651
2026-02-09,2872221.0337478616,1915422.9837341309,4787644.017481992
2026-02-10,206904.51817754935,4691283.531890869,4898188.0500684185
2026-02-11,206904.51817754935,4727805.512145996,4934710.030323545
2026-02-12,206904.51817754935,4750047.286315918,4956951.804493467
2026-02-13,206904.51817754935,4694340.654418945,4901245.172596495
2026-02-16,206904.51817754935,4785006.096343994,4991910.6145215435
2026-02-17,206904.51817754935,4776807.4715271,4983711.989704649
2026-02-18,206904.51817754935,4793105.845916748,5000010.364094297
2026-02-19,206904.51817754935,4709336.0517578125,4916240.569935362
2026-02-20,206904.51817754935,4750996.953552246,4957901.471729795
2026-02-23,206904.51817754935,4799875.776000977,5006780.294178526
2026-02-24,206904.51817754935,4820053.133178711,5026957.65135626
2026-02-25,206904.51817754935,4831086.547210693,5037991.065388243
2026-02-26,206904.51817754935,4826520.36605835,5033424.884235899
2026-02-27,1158074.9891658304,3812880.3393859863,4970955.328551817
2026-03-02,3155739.116389971,1736107.5599365234,4891846.676326495
2026-03-04,3886394.124389971,958179.9400634766,4844574.064453447
2026-03-05,3886394.124389971,982794.9400634766,4869189.064453447
2026-03-06,3886394.124389971,981810.2799682617,4868204.404358232
2026-03-09,3886394.124389971,968846.4400634766,4855240.564453447
2026-03-10,4865779.268934258,0.0,4865779.268934258
2026-03-11,4865779.268934258,0.0,4865779.268934258
2026-03-12,4865779.268934258,0.0,4865779.268934258
2026-03-13,4865779.268934258,0.0,4865779.268934258
2026-03-16,4865779.268934258,0.0,4865779.268934258
2026-03-17,4865779.268934258,0.0,4865779.268934258
2026-03-18,4865779.268934258,0.0,4865779.268934258
2026-03-19,4865779.268934258,0.0,4865779.268934258
2026-03-20,4865779.268934258,0.0,4865779.268934258
2026-03-23,4865779.268934258,0.0,4865779.268934258
2026-03-24,4865779.268934258,0.0,4865779.268934258
2026-03-25,4865779.268934258,0.0,4865779.268934258
2026-03-27,4865779.268934258,0.0,4865779.268934258
2026-03-30,4865779.268934258,0.0,4865779.268934258
2026-04-01,4865779.268934258,0.0,4865779.268934258
2026-04-02,4865779.268934258,0.0,4865779.268934258
2026-04-06,4865779.268934258,0.0,4865779.268934258
2026-04-07,4865779.268934258,0.0,4865779.268934258
2026-04-08,4865779.268934258,0.0,4865779.268934258
2026-04-09,4865779.268934258,0.0,4865779.268934258
2026-04-10,4865779.268934258,0.0,4865779.268934258
2026-04-13,4865779.268934258,0.0,4865779.268934258
2026-04-15,4865779.268934258,0.0,4865779.268934258
2026-04-16,4865779.268934258,0.0,4865779.268934258
2026-04-17,4865779.268934258,0.0,4865779.268934258
2026-04-20,4865779.268934258,0.0,4865779.268934258
2026-04-21,4865779.268934258,0.0,4865779.268934258
2026-04-22,4865779.268934258,0.0,4865779.268934258
2026-04-23,4865779.268934258,0.0,4865779.268934258
2026-04-24,4865779.268934258,0.0,4865779.268934258
2026-04-27,4865779.268934258,0.0,4865779.268934258
2026-04-28,4865779.268934258,0.0,4865779.268934258
2026-04-29,4865779.268934258,0.0,4865779.268934258
2026-04-30,4865779.268934258,0.0,4865779.268934258
2026-05-01,4865779.268934258,0.0,4865779.268934258
2026-05-04,4865779.268934258,0.0,4865779.268934258
2026-05-05,4865779.268934258,0.0,4865779.268934258
2026-05-06,4865779.268934258,0.0,4865779.268934258
2026-05-07,4865779.268934258,0.0,4865779.268934258
2026-05-08,4865779.268934258,0.0,4865779.268934258
2026-05-11,4865779.268934258,0.0,4865779.268934258
2026-05-12,4865779.268934258,0.0,4865779.268934258
2026-05-13,4865779.268934258,0.0,4865779.268934258
2026-05-14,4865779.268934258,0.0,4865779.268934258
2026-05-15,4865779.268934258,0.0,4865779.268934258
2026-05-18,4865779.268934258,0.0,4865779.268934258
2026-05-19,4865779.268934258,0.0,4865779.268934258
2026-05-20,4865779.268934258,0.0,4865779.268934258
2026-05-21,4865779.268934258,0.0,4865779.268934258
2026-05-22,4865779.268934258,0.0,4865779.268934258
2026-05-25,4865779.268934258,0.0,4865779.268934258
2026-05-26,4865779.268934258,0.0,4865779.268934258
2026-05-27,4865779.268934258,0.0,4865779.268934258
2026-05-28,4865779.268934258,0.0,4865779.268934258
2026-05-29,4865779.268934258,0.0,4865779.268934258
2026-06-01,4865779.268934258,0.0,4865779.268934258
2026-06-02,4865779.268934258,0.0,4865779.268934258
2026-06-03,4865779.268934258,0.0,4865779.268934258
2026-06-04,4865779.268934258,0.0,4865779.268934258
2026-06-05,4865779.268934258,0.0,4865779.268934258
2026-06-08,4865779.268934258,0.0,4865779.268934258
2026-06-09,4865779.268934258,0.0,4865779.268934258
2026-06-10,4865779.268934258,0.0,4865779.268934258
2026-06-11,4865779.268934258,0.0,4865779.268934258
2026-06-12,4865779.268934258,0.0,4865779.268934258
2026-06-15,4865779.268934258,0.0,4865779.268934258
2026-06-16,4865779.268934258,0.0,4865779.268934258
2026-06-17,4865779.268934258,0.0,4865779.268934258
2026-06-18,4865779.268934258,0.0,4865779.268934258
2026-06-19,4865779.268934258,0.0,4865779.268934258
2026-06-22,4865779.268934258,0.0,4865779.268934258
2026-06-23,4865779.268934258,0.0,4865779.268934258
2026-06-24,4865779.268934258,0.0,4865779.268934258
2026-06-25,4865779.268934258,0.0,4865779.268934258
2026-06-26,4865779.268934258,0.0,4865779.268934258
2026-06-29,4865779.268934258,0.0,4865779.268934258
2026-06-30,4865779.268934258,0.0,4865779.268934258
2026-07-01,4865779.268934258,0.0,4865779.268934258
2026-07-02,4865779.268934258,0.0,4865779.268934258
2026-07-03,4865779.268934258,0.0,4865779.268934258
2026-07-06,4865779.268934258,0.0,4865779.268934258
2026-07-07,4865779.268934258,0.0,4865779.268934258
2026-07-08,4865779.268934258,0.0,4865779.268934258
2026-07-09,4865779.268934258,0.0,4865779.268934258
2026-07-10,4865779.268934258,0.0,4865779.268934258
2026-07-13,4865779.268934258,0.0,4865779.268934258
2026-07-14,4865779.268934258,0.0,4865779.268934258
2026-07-15,4865779.268934258,0.0,4865779.268934258
2026-07-16,4865779.268934258,0.0,4865779.268934258
2026-07-17,4865779.268934258,0.0,4865779.268934258
2026-07-20,4865779.268934258,0.0,4865779.268934258
2026-07-21,4865779.268934258,0.0,4865779.268934258
2026-07-22,4865779.268934258,0.0,4865779.268934258
2026-07-23,4865779.268934258,0.0,4865779.268934258
2026-07-24,4865779.268934258,0.0,4865779.268934258
2026-07-27,4865779.268934258,0.0,4865779.268934258
2026-07-28,4865779.268934258,0.0,4865779.268934258
2026-07-29,4865779.268934258,0.0,4865779.268934258
2026-07-30,4865779.268934258,0.0,4865779.268934258
2026-07-31,4865779.268934258,0.0,4865779.268934258
2026-08-03,4865779.268934258,0.0,4865779.268934258
2026-08-04,4865779.268934258,0.0,4865779.268934258
2026-08-05,4865779.268934258,0.0,4865779.268934258
2026-08-06,4865779.268934258,0.0,4865779.268934258
2026-08-07,4865779.268934258,0.0,4865779.268934258
2026-08-10,4865779.268934258,0.0,4865779.268934258
2026-08-11,4865779.268934258,0.0,4865779.268934258
2026-08-12,4865779.268934258,0.0,4865779.268934258
2026-08-13,4865779.268934258,0.0,4865779.268934258
2026-08-14,4865779.268934258,0.0,4865779.268934258
2026-08-17,4865779.268934258,0.0,4865779.268934258
2026-08-18,4865779.268934258,0.0,4865779.268934258
2026-08-19,4865779.268934258,0.0,4865779.268934258
2026-08-20,4865779.268934258,0.0,4865779.268934258
2026-08-21,4865779.268934258,0.0,4865779.268934258
2026-08-24,4865779.268934258,0.0,4865779.268934258
2026-08-25,4865779.268934258,0.0,4865779.268934258
2026-08-26,4865779.268934258,0.0,4865779.268934258
2026-08-27,4865779.268934258,0.0,4865779.268934258
2026-08-28,4865779.268934258,0.0,4865779.268934258
2026-08-31,4865779.268934258,0.0,4865779.268934258
2026-09-01,4865779.268934258,0.0,4865779.268934258
2026-09-02,4865779.268934258,0.0,4865779.268934258
2026-09-03,4865779.268934258,0.0,4865779.268934258
2026-09-04,4865779.268934258,0.0,4865779.268934258
2026-09-07,4865779.268934258,0.0,4865779.268934258
2026-09-08,4865779.268934258,0.0,4865779.268934258
2026-09-09,4865779.268934258,0.0,4865779.268934258
2026-09-10,4865779.268934258,0.0,4865779.268934258
2026-09-11,4865779.268934258,0.0,4865779.268934258
2026-09-14,4865779.268934258,0.0,4865779.268934258
2026-09-15,4865779.268934258,0.0,4865779.268934258
2026-09-16,4865779.268934258,0.0,4865779.268934258
2026-09-17,4865779.268934258,0.0,4865779.268934258
